Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
4/6/2019,AQS,420070014,7,16.3,ug/m3 LC,60,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/7/2019,AQS,420070014,7,16.9,ug/m3 LC,61,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/8/2019,AQS,420070014,7,8.1,ug/m3 LC,34,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/9/2019,AQS,420070014,7,7.5,ug/m3 LC,31,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/10/2019,AQS,420070014,7,4.9,ug/m3 LC,20,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/11/2019,AQS,420070014,7,5.5,ug/m3 LC,23,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/12/2019,AQS,420070014,7,8.3,ug/m3 LC,35,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/13/2019,AQS,420070014,7,7.1,ug/m3 LC,30,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/14/2019,AQS,420070014,7,5.8,ug/m3 LC,24,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/15/2019,AQS,420070014,7,2.9,ug/m3 LC,12,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/16/2019,AQS,420070014,7,7.5,ug/m3 LC,31,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/17/2019,AQS,420070014,7,9.6,ug/m3 LC,40,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/18/2019,AQS,420070014,7,13,ug/m3 LC,53,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/19/2019,AQS,420070014,7,9.8,ug/m3 LC,41,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/20/2019,AQS,420070014,7,4.5,ug/m3 LC,19,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/21/2019,AQS,420070014,7,6.4,ug/m3 LC,27,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/22/2019,AQS,420070014,7,7.4,ug/m3 LC,31,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/23/2019,AQS,420070014,7,8.7,ug/m3 LC,36,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/24/2019,AQS,420070014,7,5.2,ug/m3 LC,22,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/25/2019,AQS,420070014,7,11.7,ug/m3 LC,49,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/26/2019,AQS,420070014,7,6.6,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/27/2019,AQS,420070014,7,4.3,ug/m3 LC,18,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/28/2019,AQS,420070014,7,5.3,ug/m3 LC,22,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/29/2019,AQS,420070014,7,7.8,ug/m3 LC,33,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
4/30/2019,AQS,420070014,7,6.8,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/1/2019,AQS,420070014,7,12.4,ug/m3 LC,52,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/2/2019,AQS,420070014,7,5.7,ug/m3 LC,24,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/3/2019,AQS,420070014,7,8.1,ug/m3 LC,34,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/4/2019,AQS,420070014,7,7,ug/m3 LC,29,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/5/2019,AQS,420070014,7,5.6,ug/m3 LC,23,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/6/2019,AQS,420070014,7,7.9,ug/m3 LC,33,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/7/2019,AQS,420070014,7,10.6,ug/m3 LC,44,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/8/2019,AQS,420070014,7,5.5,ug/m3 LC,23,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/9/2019,AQS,420070014,7,10.8,ug/m3 LC,45,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/10/2019,AQS,420070014,7,7,ug/m3 LC,29,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/11/2019,AQS,420070014,7,4.4,ug/m3 LC,18,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/12/2019,AQS,420070014,7,3.7,ug/m3 LC,15,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/13/2019,AQS,420070014,7,3.9,ug/m3 LC,16,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/14/2019,AQS,420070014,7,5,ug/m3 LC,21,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/15/2019,AQS,420070014,7,9.5,ug/m3 LC,40,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/16/2019,AQS,420070014,7,11.3,ug/m3 LC,47,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/17/2019,AQS,420070014,7,10.8,ug/m3 LC,45,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/18/2019,AQS,420070014,7,11.3,ug/m3 LC,47,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/19/2019,AQS,420070014,7,14.9,ug/m3 LC,57,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/20/2019,AQS,420070014,7,6.1,ug/m3 LC,25,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/21/2019,AQS,420070014,7,4,ug/m3 LC,17,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/22/2019,AQS,420070014,7,7.2,ug/m3 LC,30,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/23/2019,AQS,420070014,7,9.1,ug/m3 LC,38,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/24/2019,AQS,420070014,7,5.1,ug/m3 LC,21,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/25/2019,AQS,420070014,7,9.5,ug/m3 LC,40,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/26/2019,AQS,420070014,7,7,ug/m3 LC,29,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/27/2019,AQS,420070014,7,5.2,ug/m3 LC,22,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/28/2019,AQS,420070014,7,10.3,ug/m3 LC,43,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/29/2019,AQS,420070014,7,10.4,ug/m3 LC,43,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/30/2019,AQS,420070014,7,7,ug/m3 LC,29,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
5/31/2019,AQS,420070014,7,11.4,ug/m3 LC,48,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/1/2019,AQS,420070014,7,15.7,ug/m3 LC,59,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/2/2019,AQS,420070014,7,10.7,ug/m3 LC,45,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/3/2019,AQS,420070014,7,4.1,ug/m3 LC,17,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/4/2019,AQS,420070014,7,8.3,ug/m3 LC,35,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/5/2019,AQS,420070014,7,15.1,ug/m3 LC,57,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/6/2019,AQS,420070014,7,9.2,ug/m3 LC,38,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/7/2019,AQS,420070014,7,9.2,ug/m3 LC,38,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/8/2019,AQS,420070014,7,9,ug/m3 LC,38,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/9/2019,AQS,420070014,7,8.6,ug/m3 LC,36,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/10/2019,AQS,420070014,7,4.2,ug/m3 LC,18,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/11/2019,AQS,420070014,7,5.7,ug/m3 LC,24,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/12/2019,AQS,420070014,7,8.2,ug/m3 LC,34,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/13/2019,AQS,420070014,7,5.6,ug/m3 LC,23,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/14/2019,AQS,420070014,7,5.1,ug/m3 LC,21,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/15/2019,AQS,420070014,7,8.6,ug/m3 LC,36,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/16/2019,AQS,420070014,7,7.7,ug/m3 LC,32,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/17/2019,AQS,420070014,7,6.8,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/18/2019,AQS,420070014,7,5.9,ug/m3 LC,25,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/19/2019,AQS,420070014,7,8.3,ug/m3 LC,35,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/20/2019,AQS,420070014,7,6.1,ug/m3 LC,25,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/21/2019,AQS,420070014,7,5.4,ug/m3 LC,23,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/22/2019,AQS,420070014,7,6.8,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/23/2019,AQS,420070014,7,7.8,ug/m3 LC,33,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/24/2019,AQS,420070014,7,9,ug/m3 LC,38,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/25/2019,AQS,420070014,7,6,ug/m3 LC,25,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/26/2019,AQS,420070014,7,8,ug/m3 LC,33,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/27/2019,AQS,420070014,7,9.6,ug/m3 LC,40,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/28/2019,AQS,420070014,7,10.1,ug/m3 LC,42,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/29/2019,AQS,420070014,7,9.1,ug/m3 LC,38,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
6/30/2019,AQS,420070014,7,7.8,ug/m3 LC,33,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
7/1/2019,AirNow,420070014,7,7.5,ug/m3 LC,31,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
7/2/2019,AirNow,420070014,7,9.8,ug/m3 LC,41,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
7/3/2019,AirNow,420070014,7,8.4,ug/m3 LC,35,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
7/4/2019,AirNow,420070014,7,11.5,ug/m3 LC,48,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
7/5/2019,AirNow,420070014,7,16,ug/m3 LC,59,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
7/6/2019,AirNow,420070014,7,10.9,ug/m3 LC,45,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
7/7/2019,AirNow,420070014,7,8,ug/m3 LC,33,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
7/8/2019,AirNow,420070014,7,12.7,ug/m3 LC,52,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
7/9/2019,AirNow,420070014,7,11.1,ug/m3 LC,46,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
7/10/2019,AirNow,420070014,7,13.9,ug/m3 LC,55,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
7/11/2019,AirNow,420070014,7,7,ug/m3 LC,29,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
7/12/2019,AirNow,420070014,7,7.7,ug/m3 LC,32,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
7/13/2019,AirNow,420070014,7,10.3,ug/m3 LC,43,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
7/14/2019,AirNow,420070014,7,9,ug/m3 LC,38,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
7/15/2019,AirNow,420070014,7,9,ug/m3 LC,38,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
7/16/2019,AirNow,420070014,7,10.3,ug/m3 LC,43,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
7/17/2019,AirNow,420070014,7,6.2,ug/m3 LC,26,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
7/18/2019,AirNow,420070014,7,8.1,ug/m3 LC,34,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
7/19/2019,AirNow,420070014,7,13.4,ug/m3 LC,54,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
7/20/2019,AirNow,420070014,7,9.7,ug/m3 LC,40,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/7/2019,AirNow,420070014,7,9.4,ug/m3 LC,39,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/8/2019,AirNow,420070014,7,7.4,ug/m3 LC,31,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/9/2019,AirNow,420070014,7,6.5,ug/m3 LC,27,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/10/2019,AirNow,420070014,7,6.8,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/11/2019,AirNow,420070014,7,7.6,ug/m3 LC,32,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/12/2019,AirNow,420070014,7,8.4,ug/m3 LC,35,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/13/2019,AirNow,420070014,7,8.5,ug/m3 LC,35,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/14/2019,AirNow,420070014,7,9.2,ug/m3 LC,38,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/15/2019,AirNow,420070014,7,11.6,ug/m3 LC,48,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/16/2019,AirNow,420070014,7,10.2,ug/m3 LC,43,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/18/2019,AirNow,420070014,7,13.1,ug/m3 LC,53,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/19/2019,AirNow,420070014,7,5.2,ug/m3 LC,22,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/20/2019,AirNow,420070014,7,9.1,ug/m3 LC,38,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/21/2019,AirNow,420070014,7,8.1,ug/m3 LC,34,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/22/2019,AirNow,420070014,7,6.8,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/23/2019,AirNow,420070014,7,6.8,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/24/2019,AirNow,420070014,7,7.1,ug/m3 LC,30,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/25/2019,AirNow,420070014,7,5.8,ug/m3 LC,24,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/26/2019,AirNow,420070014,7,6.2,ug/m3 LC,26,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/27/2019,AirNow,420070014,7,5.9,ug/m3 LC,25,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/28/2019,AirNow,420070014,7,6.5,ug/m3 LC,27,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/29/2019,AirNow,420070014,7,6.7,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/30/2019,AirNow,420070014,7,7.3,ug/m3 LC,30,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8/31/2019,AirNow,420070014,7,7.3,ug/m3 LC,30,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
9/1/2019,AirNow,420070014,7,7,ug/m3 LC,29,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
9/2/2019,AirNow,420070014,7,8,ug/m3 LC,33,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
9/3/2019,AirNow,420070014,7,9.7,ug/m3 LC,40,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
9/4/2019,AirNow,420070014,7,8.4,ug/m3 LC,35,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
9/5/2019,AirNow,420070014,7,6.3,ug/m3 LC,26,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
9/6/2019,AirNow,420070014,7,7.9,ug/m3 LC,33,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
9/7/2019,AirNow,420070014,7,9.9,ug/m3 LC,41,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
9/8/2019,AirNow,420070014,7,9,ug/m3 LC,38,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
9/9/2019,AirNow,420070014,7,7.5,ug/m3 LC,31,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
